,Date,Project,Method,OD260/280,OD260/230,Concentration,Yield(ug)
385,2022-02-08,RDC,Chemagen,1.86,1.85,129.06,19.359
386,2022-01-25,RDC,Chemagen,1.96,2.44,90.65,13.5975
387,2022-03-22,RDC,Chemagen,1.99,2.73,50.65,7.5975
388,2022-01-12,RDC,Chemagen,1.87,2.11,69.41,10.4115
389,2022-01-24,RDC,Chemagen,1.89,2.26,106.85,16.0275
390,2022-03-21,RDC,Chemagen,1.95,2.21,71.21,10.681499999999998
391,2022-02-21,RDC,Chemagen,2.01,2.28,130.82,19.623
392,2022-03-03,RDC,Chemagen,2.05,1.88,78.37,11.7555
393,2022-01-31,RDC,Chemagen,1.94,2.31,120.89,18.1335
394,2022-02-08,RDC,Chemagen,1.94,2.19,100.28,15.042
395,2022-01-21,RDC,Chemagen,2.03,2.56,75.89,11.3835
396,2022-03-17,RDC,Chemagen,2.02,2.44,105.64,15.846
397,2022-02-07,RDC,Chemagen,1.93,2.22,75.33,11.2995
398,2022-02-08,RDC,Chemagen,2.09,1.91,59.84,8.976
399,2022-01-12,RDC,Chemagen,2.02,1.86,95.5,14.325
400,2022-02-24,RDC,Chemagen,2.22,1.22,68.97,10.3455
401,2022-02-21,RDC,Chemagen,1.99,1.94,102.42,15.363
402,2022-01-25,RDC,Chemagen,1.96,2.24,71.61,10.7415
403,2022-02-16,RDC,Chemagen,1.95,2.3,104.62,15.693
404,2022-01-25,RDC,Chemagen,1.95,2.35,80.2,12.03
405,2022-02-04,RDC,Chemagen,1.87,-2.61,52.67,7.9005
406,2022-02-04,RDC,Chemagen,1.94,-8.64,77.5,11.625
407,2022-01-14,RDC,Chemagen,1.97,2.24,133.58,20.037000000000003
408,2022-03-28,RDC,Chemagen,1.91,2.04,167.55,25.1325
409,2022-02-16,RDC,Chemagen,1.89,2.25,60.74,9.111
410,2022-02-10,RDC,Chemagen,2.03,2.56,45.89,6.8835
411,2022-03-09,RDC,Chemagen,1.95,2.3,76.48,11.472
412,2022-02-01,RDC,Chemagen,2.09,2.53,74.75,11.2125
413,2022-03-11,RDC,Chemagen,1.97,2.28,163.04,24.456
414,2022-01-14,RDC,Chemagen,2.01,2.21,120.63,18.0945
415,2022-03-21,RDC,Chemagen,1.73,2.1,10.4,1.56
416,2022-02-01,RDC,Chemagen,1.94,2.33,149.64,22.445999999999998
417,2022-03-07,RDC,Chemagen,1.81,2.12,62.55,9.3825
418,2022-02-21,RDC,Chemagen,2.03,2.16,76.01,11.4015
419,2022-03-24,RDC,Chemagen,1.97,2.66,60.63,9.0945
420,2022-03-28,RDC,Chemagen,1.99,2.42,92.71,13.906499999999998
421,2022-02-18,RDC,Chemagen,1.96,2.3,128.04,19.206
422,2022-01-17,RDC,Chemagen,1.97,2.3,87.8,13.17
423,2022-02-01,RDC,Chemagen,1.97,2.35,96.8,14.52
424,2022-01-07,RDC,Chemagen,1.82,2.03,66.96,10.043999999999999
425,2022-01-31,RDC,Chemagen,1.93,2.31,48.73,7.309499999999999
426,2022-02-14,RDC,Chemagen,1.88,2.1,114.53,17.1795
427,2022-03-07,RDC,Chemagen,1.95,2.33,209.43,31.4145
428,2022-02-14,RDC,Chemagen,1.94,2.21,100.51,15.0765
429,2022-01-27,RDC,Chemagen,1.95,2.32,87.4,13.11
430,2022-03-03,RDC,Chemagen,1.93,2.27,100.79,15.118500000000001
431,2022-03-09,RDC,Chemagen,1.93,2.53,84.26,12.639
432,2022-01-20,RDC,Chemagen,2.05,2.45,58.62,8.793
433,2022-01-17,RDC,Chemagen,1.95,1.58,110.61,16.5915
434,2022-01-12,RDC,Chemagen,1.91,2.1,192.34,28.851
435,2022-03-09,RDC,Chemagen,1.99,2.21,79.84,11.976
436,2022-03-17,RDC,Chemagen,2.08,2.27,72.59,10.8885
437,2022-03-25,RDC,Chemagen,2.08,2.58,72.01,10.8015
438,2022-02-08,RDC,Chemagen,2.03,2.01,47.28,7.092
439,2022-01-17,RDC,Chemagen,1.94,2.23,136.96,20.544
440,2022-02-18,RDC,Chemagen,2.05,2.13,80.63,12.0945
441,2022-02-08,RDC,Chemagen,1.97,2.23,63.1,9.465
442,2022-03-22,RDC,Chemagen,1.92,1.96,74.96,11.243999999999998
443,2022-03-21,RDC,Chemagen,1.97,2.12,45.81,6.8715
444,2022-02-16,RDC,Chemagen,1.9,2.36,184.02,27.603
445,2022-03-11,RDC,Chemagen,1.96,2.19,106.69,16.0035
446,2022-02-01,RDC,Chemagen,2.0,2.07,69.02,10.353
447,2022-03-03,RDC,Chemagen,1.87,1.98,58.73,8.8095
448,2022-02-10,RDC,Chemagen,1.95,2.29,135.39,20.308499999999995
449,2022-03-09,RDC,Chemagen,2.06,2.24,130.82,19.623
450,2022-03-17,RDC,Chemagen,1.86,2.71,152.56,22.884
451,2022-01-21,RDC,Chemagen,2.0,2.24,81.04,12.156000000000002
452,2022-01-31,RDC,Chemagen,1.91,2.32,152.72,22.908
453,2022-01-25,RDC,Chemagen,1.95,2.22,137.45,20.6175
454,2022-01-14,RDC,Chemagen,2.07,2.31,42.25,6.3375
455,2022-02-10,RDC,Chemagen,2.06,2.46,81.79,12.268500000000001
456,2022-03-14,RDC,Chemagen,1.9,2.24,96.77,14.5155
457,2022-02-07,RDC,Chemagen,1.9,2.23,116.81,17.5215
458,2022-02-08,RDC,Chemagen,1.99,2.12,75.76,11.364
459,2022-02-28,RDC,Chemagen,1.87,2.38,84.98,12.747
460,2022-03-10,RDC,Chemagen,1.98,1.95,41.98,6.296999999999999
461,2022-02-21,RDC,Chemagen,2.01,2.29,58.2,8.73
462,2022-03-22,RDC,Chemagen,2.02,2.41,129.33,19.399500000000003
463,2022-03-14,RDC,Chemagen,1.91,2.18,123.86,18.579
464,2022-01-14,RDC,Chemagen,1.89,2.31,133.91,20.0865
465,2022-03-14,RDC,Chemagen,1.98,2.34,89.5,13.425
466,2022-01-31,RDC,Chemagen,1.93,2.28,70.7,10.605
467,2022-03-21,RDC,Chemagen,1.97,2.24,77.48,11.622
468,2022-03-11,RDC,Chemagen,1.97,2.0,164.32,24.648
469,2022-02-01,RDC,Chemagen,2.0,2.28,79.46,11.918999999999999
470,2022-03-07,RDC,Chemagen,1.97,2.08,57.27,8.5905
471,2022-01-07,RDC,Chemagen,2.22,1.99,143.12,21.468
472,2022-03-24,RDC,Chemagen,1.93,2.46,71.92,10.788
473,2022-02-25,RDC,Chemagen,1.9,2.29,78.43,11.764500000000002
474,2022-02-25,RDC,Chemagen,1.98,2.03,114.79,17.2185
475,2022-02-18,RDC,Chemagen,1.89,1.77,111.17,16.6755
476,2022-02-01,RDC,Chemagen,1.86,1.59,90.99,13.6485
477,2022-02-16,RDC,Chemagen,1.93,2.22,103.23,15.4845
478,2022-01-21,RDC,Chemagen,1.88,1.5,70.13,10.5195
479,2022-01-20,RDC,Chemagen,1.92,2.37,106.7,16.005
480,2022-03-10,RDC,Chemagen,1.96,2.26,107.4,16.11
481,2022-01-24,RDC,Chemagen,1.9,2.31,65.29,9.793500000000002
482,2022-01-14,RDC,Chemagen,1.89,2.02,76.16,11.424
483,2022-03-17,RDC,Chemagen,2.1,2.67,69.74,10.461
484,2022-03-24,RDC,Chemagen,1.97,2.71,82.72,12.408
485,2022-03-10,RDC,Chemagen,1.92,2.29,149.25,22.3875
486,2022-02-01,RDC,Chemagen,1.98,2.31,81.94,12.291
487,2022-03-17,RDC,Chemagen,1.89,2.43,128.99,19.3485
488,2022-01-07,RDC,Chemagen,2.03,2.0,91.01,13.6515
489,2022-02-14,RDC,Chemagen,1.94,2.18,71.72,10.758
490,2022-01-07,RDC,Chemagen,2.0,2.19,68.87,10.3305
491,2022-02-10,RDC,Chemagen,1.98,2.47,142.38,21.357
492,2022-01-24,RDC,Chemagen,1.94,2.41,58.98,8.847
493,2022-01-25,RDC,Chemagen,1.96,2.14,87.41,13.1115
494,2022-01-07,RDC,Chemagen,1.96,1.95,96.38,14.457
495,2022-03-17,RDC,Chemagen,1.99,2.43,102.65,15.3975
496,2022-02-25,RDC,Chemagen,1.97,2.26,105.82,15.872999999999998
497,2022-03-24,RDC,Chemagen,2.01,2.56,72.25,10.8375
498,2022-03-03,RDC,Chemagen,1.95,2.19,99.3,14.895
499,2022-02-04,RDC,Chemagen,1.89,-12.44,85.54,12.831000000000001
500,2022-03-22,RDC,Chemagen,1.88,2.35,226.39,33.9585
501,2022-02-10,RDC,Chemagen,1.95,2.43,71.45,10.7175
502,2022-03-11,RDC,Chemagen,2.0,2.4,100.28,15.042
503,2022-01-31,RDC,Chemagen,1.9,2.32,83.1,12.465
504,2022-02-24,RDC,Chemagen,1.9,1.89,75.24,11.286
505,2022-02-21,RDC,Chemagen,1.96,2.3,88.35,13.2525
506,2022-02-18,RDC,Chemagen,1.98,1.87,72.13,10.8195
507,2022-03-28,RDC,Chemagen,2.03,2.41,85.04,12.756000000000002
508,2022-03-07,RDC,Chemagen,1.99,2.06,51.42,7.713
509,2022-01-07,RDC,Chemagen,2.24,2.2,48.04,7.206
510,2022-01-24,RDC,Chemagen,1.95,2.55,63.85,9.5775
511,2022-03-11,RDC,Chemagen,1.97,2.09,83.59,12.5385
512,2022-03-21,RDC,Chemagen,1.84,2.12,100.19,15.0285
513,2022-03-14,RDC,Chemagen,2.0,2.24,103.33,15.4995
514,2022-02-18,RDC,Chemagen,1.99,2.21,72.57,10.885499999999999
515,2022-03-22,RDC,Chemagen,1.99,2.36,81.32,12.197999999999999
516,2022-03-09,RDC,Chemagen,1.92,2.32,94.04,14.106000000000002
517,2022-02-18,RDC,Chemagen,1.92,2.27,93.16,13.974
518,2022-01-07,RDC,Chemagen,2.01,2.44,90.65,13.5975
519,2022-01-20,RDC,Chemagen,1.97,2.18,102.9,15.435
520,2022-02-10,RDC,Chemagen,1.92,1.74,116.05,17.4075
521,2022-03-17,RDC,Chemagen,2.04,2.63,80.97,12.1455
522,2022-02-10,RDC,Chemagen,2.07,2.2,66.88,10.032
523,2022-02-04,RDC,Chemagen,1.93,-25.83,94.15,14.1225
524,2022-02-14,RDC,Chemagen,1.89,2.26,85.74,12.861
525,2022-01-17,RDC,Chemagen,1.94,2.33,68.52,10.278
526,2022-02-16,RDC,Chemagen,1.91,2.3,94.9,14.235
527,2022-02-14,RDC,Chemagen,1.93,2.02,66.96,10.043999999999999
528,2022-03-09,RDC,Chemagen,1.99,2.17,57.24,8.586
529,2022-03-14,RDC,Chemagen,1.94,2.2,132.11,19.816500000000005
530,2022-02-18,RDC,Chemagen,2.06,1.83,95.92,14.388
531,2022-01-20,RDC,Chemagen,1.99,2.28,75.44,11.316
532,2022-03-11,RDC,Chemagen,1.96,2.04,164.97,24.7455
533,2022-01-12,RDC,Chemagen,1.96,2.14,106.83,16.0245
534,2022-02-01,RDC,Chemagen,1.93,2.28,124.66,18.699
535,2022-01-31,RDC,Chemagen,1.91,2.26,122.43,18.3645
536,2022-03-25,RDC,Chemagen,2.13,2.64,62.3,9.345
537,2022-02-08,RDC,Chemagen,1.96,2.18,56.31,8.4465
538,2022-01-17,RDC,Chemagen,2.01,2.2,85.61,12.8415
539,2022-02-25,RDC,Chemagen,1.97,2.14,75.8,11.37
540,2022-03-10,RDC,Chemagen,1.96,2.18,91.61,13.7415
541,2022-03-07,RDC,Chemagen,1.99,2.3,113.21,16.9815
542,2022-01-17,RDC,Chemagen,1.95,2.09,95.62,14.343
543,2022-01-27,RDC,Chemagen,1.92,2.24,108.45,16.2675
544,2022-02-07,RDC,Chemagen,1.91,1.77,93.78,14.067
545,2022-02-18,RDC,Chemagen,1.99,2.09,76.41,11.4615
546,2022-03-11,RDC,Chemagen,1.96,2.19,41.97,6.2955
547,2022-03-28,RDC,Chemagen,1.93,2.34,80.5,12.075
548,2022-01-20,RDC,Chemagen,1.99,2.22,64.09,9.6135
549,2022-02-14,RDC,Chemagen,1.94,1.71,73.43,11.014500000000002
550,2022-01-17,RDC,Chemagen,1.87,1.98,93.57,14.035499999999999
551,2022-02-10,RDC,Chemagen,1.94,2.07,59.4,8.91
552,2022-03-10,RDC,Chemagen,1.97,2.17,91.18,13.677000000000001
553,2022-03-03,RDC,Chemagen,2.01,2.18,96.04,14.406000000000002
554,2022-02-16,RDC,Chemagen,1.9,1.93,67.51,10.1265
555,2022-01-12,RDC,Chemagen,1.93,2.06,145.64,21.845999999999997
556,2022-01-25,RDC,Chemagen,1.95,2.28,124.47,18.6705
557,2022-02-14,RDC,Chemagen,1.97,1.77,123.98,18.597
558,2022-03-03,RDC,Chemagen,1.91,2.13,88.61,13.2915
559,2022-01-24,RDC,Chemagen,1.89,2.12,57.05,8.5575
560,2022-01-21,RDC,Chemagen,1.93,2.21,91.08,13.662
561,2022-02-16,RDC,Chemagen,1.96,2.32,282.96,42.444
562,2022-01-20,RDC,Chemagen,1.97,2.36,115.63,17.3445
563,2022-01-20,RDC,Chemagen,1.92,1.41,71.92,10.788
564,2022-03-28,RDC,Chemagen,1.98,2.13,88.91,13.3365
565,2022-03-07,RDC,Chemagen,1.97,2.38,95.25,14.2875
566,2022-03-11,RDC,Chemagen,1.95,2.24,151.99,22.7985
567,2022-02-24,RDC,Chemagen,1.9,1.89,123.06,18.459
568,2022-01-24,RDC,Chemagen,1.89,2.45,58.9,8.835
569,2022-01-14,RDC,Chemagen,1.95,2.3,76.61,11.4915
570,2022-03-25,RDC,Chemagen,2.03,2.55,90.69,13.6035
571,2022-02-18,RDC,Chemagen,1.89,1.84,52.13,7.8195
572,2022-02-25,RDC,Chemagen,2.04,2.21,75.33,11.2995
573,2022-01-20,RDC,Chemagen,1.95,1.62,154.41,23.1615
574,2022-01-31,RDC,Chemagen,1.97,2.23,64.44,9.666
575,2022-03-22,RDC,Chemagen,1.96,2.21,93.98,14.097
576,2022-01-14,RDC,Chemagen,1.9,2.23,78.45,11.7675
577,2022-03-11,RDC,Chemagen,2.02,2.26,102.22,15.333
578,2022-03-14,RDC,Chemagen,2.02,2.31,73.86,11.079
579,2022-03-10,RDC,Chemagen,2.03,2.18,80.03,12.0045
580,2022-02-14,RDC,Chemagen,1.89,1.93,86.21,12.931499999999998
581,2022-01-12,RDC,Chemagen,1.93,1.75,141.19,21.1785
582,2022-02-01,RDC,Chemagen,2.04,2.47,96.55,14.4825
583,2022-03-21,RDC,Chemagen,1.94,2.27,77.61,11.6415
584,2022-03-17,RDC,Chemagen,2.03,2.66,112.59,16.8885
585,2022-01-31,RDC,Chemagen,1.93,2.29,112.24,16.836
586,2022-01-24,RDC,Chemagen,1.92,2.62,63.14,9.471
587,2022-01-12,RDC,Chemagen,1.92,2.02,72.89,10.9335
588,2022-02-24,RDC,Chemagen,1.89,2.21,103.1,15.465
589,2022-02-10,RDC,Chemagen,1.95,2.29,65.89,9.8835
590,2022-01-17,RDC,Chemagen,1.86,2.03,104.18,15.627000000000002
591,2022-01-07,RDC,Chemagen,2.16,2.5,53.16,7.973999999999999
592,2022-01-27,RDC,Chemagen,1.97,2.21,75.83,11.3745
593,2022-01-17,RDC,Chemagen,1.91,2.23,78.96,11.843999999999998
594,2021-12-07,RDC,Chemagen,1.87,1.68,90.11,13.5165
595,2021-10-05,RDC,Chemagen,1.71,1.85,113.48,17.022
596,2021-11-26,RDC,Chemagen,2.04,2.33,71.14,10.671
597,2021-10-20,RDC,Chemagen,1.92,1.99,170.68,25.602
598,2021-12-15,RDC,Chemagen,1.89,2.29,83.65,12.5475
599,2021-12-17,RDC,Chemagen,1.88,2.27,79.58,11.937
600,2021-11-30,RDC,Chemagen,1.92,2.05,65.91,9.8865
601,2021-10-20,RDC,Chemagen,2.09,2.24,57.15,8.5725
602,2021-12-13,RDC,Chemagen,1.92,2.06,75.77,11.3655
603,2021-12-20,RDC,Chemagen,1.9,2.41,65.39,9.8085
604,2021-11-26,RDC,Chemagen,1.99,2.53,73.49,11.0235
605,2021-11-02,RDC,Chemagen,,,,
606,2021-11-19,RDC,Chemagen,1.89,2.07,65.21,9.781499999999998
607,2021-10-20,RDC,Chemagen,1.94,2.26,103.97,15.5955
608,2021-11-26,RDC,Chemagen,1.88,2.01,57.26,8.589
609,2021-11-02,RDC,Chemagen,,,,
610,2021-10-05,RDC,Chemagen,1.81,1.8,166.77,25.0155
611,2021-11-26,RDC,Chemagen,1.98,2.0,52.86,7.929
612,2021-12-17,RDC,Chemagen,1.91,2.23,144.11,21.616500000000002
613,2021-11-15,RDC,Chemagen,1.92,0.66,109.04,16.356
614,2021-11-19,RDC,Chemagen,1.93,1.96,72.0,10.8
615,2021-10-12,RDC,Chemagen,1.95,2.38,99.12,14.868
616,2021-11-11,RDC,Chemagen,2.04,2.34,84.84,12.726
617,2021-11-09,RDC,Chemagen,1.92,2.37,132.67,19.900499999999997
618,2021-12-24,RDC,Chemagen,2.01,1.7,79.29,11.893500000000001
619,2021-11-30,RDC,Chemagen,2.02,2.19,54.41,8.161499999999998
620,2021-11-15,RDC,Chemagen,1.87,1.89,74.76,11.214
621,2021-11-05,RDC,Chemagen,1.91,2.27,73.13,10.9695
622,2021-10-15,RDC,Chemagen,1.96,2.26,72.15,10.8225
623,2021-10-27,RDC,Chemagen,1.95,2.28,88.92,13.338
624,2021-11-15,RDC,Chemagen,1.92,2.36,107.71,16.156499999999998
625,2021-12-17,RDC,Chemagen,1.85,2.17,87.24,13.086
626,2021-10-15,RDC,Chemagen,1.97,2.46,105.69,15.8535
627,2021-11-09,RDC,Chemagen,1.96,2.29,114.37,17.1555
628,2021-11-23,RDC,Chemagen,1.85,1.51,58.1,8.715
629,2021-10-15,RDC,Chemagen,1.9,2.3,92.65,13.8975
630,2021-10-15,RDC,Chemagen,1.92,2.15,103.5,15.525
631,2021-10-01,RDC,Chemagen,1.96,2.26,86.46,12.968999999999998
632,2021-11-17,RDC,Chemagen,1.92,2.21,89.6,13.44
633,2021-11-26,RDC,Chemagen,1.98,2.36,93.21,13.981499999999999
634,2021-11-23,RDC,Chemagen,1.97,2.0,74.06,11.109
635,2021-11-19,RDC,Chemagen,1.91,2.01,158.26,23.739
636,2021-10-05,RDC,Chemagen,1.84,2.22,167.14,25.070999999999998
637,2021-12-07,RDC,Chemagen,1.84,1.86,72.5,10.875
638,2021-12-17,RDC,Chemagen,1.85,1.73,55.74,8.361
639,2021-11-26,RDC,Chemagen,1.82,1.57,162.4,24.36
640,2021-11-02,RDC,Chemagen,,,,
641,2021-12-17,RDC,Chemagen,1.91,2.1,65.57,9.835499999999998
642,2021-11-15,RDC,Chemagen,1.94,2.21,76.22,11.433
643,2021-10-20,RDC,Chemagen,1.89,2.12,88.22,13.233
644,2021-11-02,RDC,Chemagen,,,,
645,2021-10-12,RDC,Chemagen,1.91,2.29,165.1,24.765
646,2021-10-08,RDC,Chemagen,1.98,1.99,117.1,17.565
647,2021-12-03,RDC,Chemagen,1.87,2.09,120.45,18.0675
648,2021-10-29,RDC,Chemagen,1.84,2.12,89.72,13.458
649,2021-10-29,RDC,Chemagen,1.99,2.3,82.61,12.3915
650,2021-10-01,RDC,Chemagen,1.85,2.01,135.07,20.2605
651,2021-12-20,RDC,Chemagen,1.87,2.43,83.67,12.5505
652,2021-12-17,RDC,Chemagen,1.96,1.61,69.41,10.4115
653,2021-11-23,RDC,Chemagen,1.96,2.06,84.31,12.6465
654,2021-10-27,RDC,Chemagen,1.94,2.37,156.45,23.4675
655,2021-11-30,RDC,Chemagen,2.1,2.21,58.2,8.73
656,2021-10-20,RDC,Chemagen,1.87,2.16,188.68,28.302
657,2021-11-26,RDC,Chemagen,2.09,2.64,57.83,8.6745
658,2021-11-23,RDC,Chemagen,1.91,2.1,82.57,12.385499999999999
659,2021-11-02,RDC,Chemagen,,,,
660,2021-12-17,RDC,Chemagen,1.82,2.19,57.14,8.571
661,2021-10-29,RDC,Chemagen,1.94,2.2,141.9,21.285
662,2021-11-17,RDC,Chemagen,1.9,2.28,86.89,13.0335
663,2021-11-02,RDC,Chemagen,,,,
664,2021-10-12,RDC,Chemagen,1.91,2.25,58.66,8.799
665,2021-10-12,RDC,Chemagen,1.99,2.18,125.95,18.8925
666,2021-11-26,RDC,Chemagen,1.89,2.35,197.93,29.6895
667,2021-10-20,RDC,Chemagen,1.91,2.19,87.68,13.152000000000001
668,2021-10-12,RDC,Chemagen,1.88,1.8,234.63,35.1945
669,2021-11-26,RDC,Chemagen,1.81,1.55,109.72,16.458
670,2021-10-15,RDC,Chemagen,2.02,2.29,70.61,10.5915
671,2021-12-07,RDC,Chemagen,1.93,2.02,80.39,12.0585
672,2021-12-07,RDC,Chemagen,1.88,2.16,104.38,15.657
673,2021-12-03,RDC,Chemagen,1.87,2.07,96.32,14.447999999999999
674,2021-12-13,RDC,Chemagen,2.07,1.87,58.86,8.829
675,2021-11-26,RDC,Chemagen,1.81,2.19,63.85,9.5775
676,2021-12-15,RDC,Chemagen,2.06,2.11,40.41,6.061499999999999
677,2021-11-23,RDC,Chemagen,1.91,1.83,85.32,12.797999999999998
678,2021-10-20,RDC,Chemagen,1.92,2.35,113.84,17.076
679,2021-10-22,RDC,Chemagen,1.88,1.84,90.83,13.6245
680,2021-11-09,RDC,Chemagen,1.95,2.25,66.21,9.931499999999998
681,2021-12-15,RDC,Chemagen,1.93,2.4,83.78,12.567
682,2021-12-20,RDC,Chemagen,1.87,2.4,61.56,9.234
683,2021-12-20,RDC,Chemagen,1.88,1.77,66.18,9.927000000000001
684,2021-11-17,RDC,Chemagen,1.9,2.08,104.99,15.7485
685,2021-12-07,RDC,Chemagen,1.9,2.11,85.75,12.8625
686,2021-10-27,RDC,Chemagen,,,,
687,2021-10-05,RDC,Chemagen,1.83,1.97,127.79,19.1685
688,2021-11-26,RDC,Chemagen,2.01,2.2,67.24,10.086
689,2021-10-12,RDC,Chemagen,2.03,1.8,133.33,19.999500000000005
690,2021-12-07,RDC,Chemagen,1.89,2.07,112.86,16.929
691,2021-10-08,RDC,Chemagen,1.92,2.21,128.39,19.258499999999998
692,2021-11-05,RDC,Chemagen,1.94,2.33,141.65,21.2475
693,2021-12-07,RDC,Chemagen,1.92,2.27,128.56,19.284
694,2021-10-01,RDC,Chemagen,1.93,2.16,55.83,8.3745
695,2021-10-12,RDC,Chemagen,1.85,1.37,82.65,12.3975
696,2021-12-13,RDC,Chemagen,1.91,2.09,109.76,16.464
697,2021-11-09,RDC,Chemagen,1.93,2.26,103.58,15.537
698,2021-10-05,RDC,Chemagen,1.72,1.84,111.7,16.755
699,2021-10-22,RDC,Chemagen,2.06,2.18,63.64,9.546
700,2021-12-07,RDC,Chemagen,1.96,1.96,98.13,14.7195
701,2021-10-12,RDC,Chemagen,2.03,2.3,114.42,17.163
702,2021-11-11,RDC,Chemagen,1.77,1.21,142.77,21.4155
703,2021-11-17,RDC,Chemagen,1.99,2.09,57.66,8.649
704,2021-10-05,RDC,Chemagen,1.88,1.97,272.78,40.916999999999994
705,2021-11-26,RDC,Chemagen,2.0,1.58,69.0,10.35
706,2021-10-08,RDC,Chemagen,1.91,2.33,120.58,18.087
707,2021-11-15,RDC,Chemagen,1.95,2.32,165.79,24.8685
708,2021-10-15,RDC,Chemagen,1.93,2.29,109.66,16.449
709,2021-12-15,RDC,Chemagen,1.93,2.28,69.25,10.3875
710,2021-11-17,RDC,Chemagen,1.97,2.22,95.75,14.3625
711,2021-11-17,RDC,Chemagen,2.08,2.13,106.18,15.927000000000001
712,2021-10-15,RDC,Chemagen,1.94,2.27,194.43,29.1645
713,2021-11-23,RDC,Chemagen,1.9,2.1,90.1,13.515
714,2021-12-17,RDC,Chemagen,1.94,2.38,235.73,35.3595
715,2021-11-26,RDC,Chemagen,1.97,2.2,102.52,15.378
716,2021-10-22,RDC,Chemagen,1.97,2.21,95.06,14.259
717,2021-10-29,RDC,Chemagen,1.94,2.0,65.16,9.774
718,2021-10-29,RDC,Chemagen,2.02,2.38,62.78,9.417
719,2021-11-02,RDC,Chemagen,,,,
720,2021-10-20,RDC,Chemagen,1.9,2.18,92.99,13.9485
721,2021-11-05,RDC,Chemagen,1.91,2.17,106.24,15.936
722,2021-11-23,RDC,Chemagen,2.1,2.13,38.62,5.793
723,2021-11-19,RDC,Chemagen,2.18,2.56,68.21,10.231499999999999
724,2021-10-05,RDC,Chemagen,1.48,1.4,159.05,23.8575
725,2021-10-12,RDC,Chemagen,1.95,2.4,162.71,24.4065
726,2021-10-20,RDC,Chemagen,1.93,1.82,86.17,12.9255
727,2021-11-02,RDC,Chemagen,,,,
728,2021-10-20,RDC,Chemagen,1.98,2.25,60.48,9.072
729,2021-11-11,RDC,Chemagen,1.97,2.21,125.82,18.873
730,2021-11-02,RDC,Chemagen,,,,
731,2021-10-20,RDC,Chemagen,1.96,2.11,68.07,10.210499999999998
732,2021-10-01,RDC,Chemagen,1.55,0.83,91.63,13.7445
733,2021-11-02,RDC,Chemagen,,,,
734,2021-11-11,RDC,Chemagen,1.98,2.41,123.58,18.537
735,2021-11-30,RDC,Chemagen,1.94,2.15,53.68,8.052
736,2021-10-12,RDC,Chemagen,1.7,1.05,353.19,52.9785
737,2021-10-08,RDC,Chemagen,1.86,2.22,102.15,15.3225
738,2021-10-20,RDC,Chemagen,1.89,2.25,133.38,20.007
739,2021-12-10,RDC,Chemagen,1.96,2.16,84.1,12.615
740,2021-11-02,RDC,Chemagen,,,,
741,2021-12-10,RDC,Chemagen,1.89,2.21,53.83,8.0745
742,2021-11-23,RDC,Chemagen,1.91,1.84,120.02,18.003
743,2021-12-13,RDC,Chemagen,2.05,2.19,44.12,6.618
744,2021-10-12,RDC,Chemagen,1.85,1.49,268.74,40.311
745,2021-12-07,RDC,Chemagen,1.83,1.78,121.87,18.2805
746,2021-11-23,RDC,Chemagen,1.97,2.13,70.47,10.5705
747,2021-10-01,RDC,Chemagen,1.91,2.35,100.38,15.057
748,2021-11-15,RDC,Chemagen,1.93,2.22,125.98,18.897
749,2021-12-07,RDC,Chemagen,1.84,1.89,56.93,8.5395
750,2021-11-23,RDC,Chemagen,1.89,2.16,129.37,19.4055
751,2021-10-15,RDC,Chemagen,1.88,2.3,96.67,14.5005
752,2021-11-23,RDC,Chemagen,1.99,2.3,133.1,19.965
753,2021-10-08,RDC,Chemagen,1.96,2.22,149.53,22.4295
754,2021-12-15,RDC,Chemagen,1.95,2.39,108.69,16.3035
755,2021-11-05,RDC,Chemagen,1.7,1.03,140.84,21.126
756,2021-11-17,RDC,Chemagen,2.07,2.13,76.81,11.5215
757,2021-10-27,RDC,Chemagen,1.94,2.0,95.21,14.281499999999998
758,2021-11-26,RDC,Chemagen,2.18,2.45,68.45,10.2675
759,2021-11-05,RDC,Chemagen,1.95,2.11,92.72,13.908
760,2021-10-15,RDC,Chemagen,1.99,2.32,119.92,17.988
761,2021-10-15,RDC,Chemagen,1.91,2.14,92.02,13.803
762,2021-10-05,RDC,Chemagen,1.8,2.07,83.45,12.5175
763,2021-12-24,RDC,Chemagen,1.95,2.24,73.74,11.061
764,2021-11-11,RDC,Chemagen,1.92,2.36,84.43,12.664500000000002
765,2021-10-27,RDC,Chemagen,1.96,2.5,82.61,12.3915
766,2021-12-07,RDC,Chemagen,1.9,2.15,134.66,20.199
767,2021-11-09,RDC,Chemagen,1.93,2.21,66.17,9.9255
768,2021-12-13,RDC,Chemagen,1.9,2.28,85.32,12.797999999999998
769,2021-11-23,RDC,Chemagen,2.03,1.83,69.79,10.468500000000002
770,2021-11-09,RDC,Chemagen,1.89,1.87,106.62,15.993
771,2021-11-23,RDC,Chemagen,1.96,2.34,115.02,17.253
772,2021-10-22,RDC,Chemagen,2.02,2.23,72.52,10.878
773,2021-11-02,RDC,Chemagen,,,,
774,2021-11-15,RDC,Chemagen,1.89,2.15,274.32,41.148
775,2021-11-17,RDC,Chemagen,1.95,2.32,131.58,19.737000000000002
